Id	Source	Data	Haplogroup	Fasta-8M	Fasta-2.3M	Placement	Population	Province	Population_Province	City	Latitude	Longitude	Province_latitude	Province_longitude	Elevation	Elevation_source	Country	Continent	Language_family_geo	Language	Language_simplify	Tiplabel_base	Tiplabel_unique	Corridor_and_key_regions	Corridor_subregion	Corridor_NCS	Sichuan_geographic_regions	Elevation_group
K24550	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a_1	MSEA	MSEA	Others	Non_Sichuan	Low
K24745	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a_2	MSEA	MSEA	Others	Non_Sichuan	Low
K24875	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a_3	MSEA	MSEA	Others	Non_Sichuan	Low
K24887	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a_4	MSEA	MSEA	Others	Non_Sichuan	Low
K24947	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a_5	MSEA	MSEA	Others	Non_Sichuan	Low
K25509	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoSung	Xiangkhoang	LaoSung_Xiangkhoang		19.25	103.3	19.25	103.3	1001.83	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Xiangkhoang_O1b1a1a1a1a1a	LaoSung_Xiangkhoang_O1b1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K29964	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoTheung	Phongsali	LaoTheung_Phongsali		21.41	102.06	21.41	102.06	700.267	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Phongsali_O1b1a1a1a1a1a	LaoTheung_Phongsali_O1b1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K24731	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a_6	MSEA	MSEA	Others	Non_Sichuan	Low
K24978	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a_7	MSEA	MSEA	Others	Non_Sichuan	Low
K24413	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoLoum	Savannakhet	LaoLoum_Savannakhet		16.33	104.45	16.33	104.45	186.468	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Savannakhet_O1b1a1a1a1a1a1a1	LaoLoum_Savannakhet_O1b1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
K24377	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoLoum	Phongsali	LaoLoum_Phongsali		21.41	102.06	21.41	102.06	700.267	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Phongsali_O1b1a1a1a1a1a1a1	LaoLoum_Phongsali_O1b1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
K23879	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoLoum	Khammouan	LaoLoum_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
K23627	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoLoum	Borikhamxay	LaoLoum_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
CM108	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	Cham	BinhThuan	Cham_BinhThuan		10.56	108.6	10.56	108.6	-27.7787	SEA3K_original_metadata	Vietnam	Southeast_Asia	Others	Austronesian	Austronesian	Cham_BinhThuan_O1b1a1a1a1a1a1a1	Cham_BinhThuan_O1b1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
K25402	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoSung	Vientiane	LaoSung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Vientiane_O1b1a1a1a1a1a1a1	LaoSung_Vientiane_O1b1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
K24708	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1_1	MSEA	MSEA	Others	Non_Sichuan	Low
K24870	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1_2	MSEA	MSEA	Others	Non_Sichuan	Low
K29978	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1	No	No	Yes	LaoTheung	Vientiane	LaoTheung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Vientiane_O1b1a1a1a1a1a1a1	LaoTheung_Vientiane_O1b1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
K23653	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1	No	No	Yes	LaoLoum	Borikhamxay	LaoLoum_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1a1a1	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
MN473	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1	No	No	Yes	Naga	Sagaing	Naga_Sagaing		21.52	95.58	21.52	95.58	192.879	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Naga_Sagaing_O1b1a1a1a1a1a1a1a1a1	Naga_Sagaing_O1b1a1a1a1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
K29945	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoTheung	Khammouan	LaoTheung_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Khammouan_O1b1a1a1a1a1a1a1a1a1a	LaoTheung_Khammouan_O1b1a1a1a1a1a1a1a1a1a_1	MSEA	MSEA	Others	Non_Sichuan	Low
K25040	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoLoum	Xaignabouri	LaoLoum_Xaignabouri		19.15	101.45	19.15	101.45	497.16	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Xaignabouri_O1b1a1a1a1a1a1a1a1a1a	LaoLoum_Xaignabouri_O1b1a1a1a1a1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K29919	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoTheung	Borikhamxay	LaoTheung_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Borikhamxay_O1b1a1a1a1a1a1a1a1a1a	LaoTheung_Borikhamxay_O1b1a1a1a1a1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K24051	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoLoum	Khammouan	LaoLoum_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1a1a1a	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K23632	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoLoum	Borikhamxay	LaoLoum_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1a1a1a	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K29946	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoTheung	Khammouan	LaoTheung_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Khammouan_O1b1a1a1a1a1a1a1a1a1a	LaoTheung_Khammouan_O1b1a1a1a1a1a1a1a1a1a_2	MSEA	MSEA	Others	Non_Sichuan	Low
K25223	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoLoum	Xiangkhoang	LaoLoum_Xiangkhoang		19.25	103.3	19.25	103.3	1001.83	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Xiangkhoang_O1b1a1a1a1a1a1a1a1a1a	LaoLoum_Xiangkhoang_O1b1a1a1a1a1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K24850	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a1a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a1a1a	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K23730	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Houaphanh	LaoLoum_Houaphanh		20.3	103.8	20.3	103.8	1387.06	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Houaphanh_O1b1a1a1a1a1a1a1a2	LaoLoum_Houaphanh_O1b1a1a1a1a1a1a1a2	MSEA	MSEA	Others	Non_Sichuan	Low
K23874	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Khammouan	LaoLoum_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1a2	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1a2_1	MSEA	MSEA	Others	Non_Sichuan	Low
K23883	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Khammouan	LaoLoum_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1a2	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1a2_2	MSEA	MSEA	Others	Non_Sichuan	Low
K23596	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Borikhamxay	LaoLoum_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1a2	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1a2	MSEA	MSEA	Others	Non_Sichuan	Low
KH001	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	Kinh	HaNoi	Kinh_HaNoi		21.01	105.51	21.01	105.51	21.0468	SEA3K_original_metadata	Vietnam	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2_1	MSEA	MSEA	Others	Non_Sichuan	Low
KH115	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	Kinh	HaNoi	Kinh_HaNoi		21.01	105.51	21.01	105.51	21.0468	SEA3K_original_metadata	Vietnam	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2_2	MSEA	MSEA	Others	Non_Sichuan	Low
K25403	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoSung	Vientiane	LaoSung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Vientiane_O1b1a1a1a1a1a1a1a2	LaoSung_Vientiane_O1b1a1a1a1a1a1a1a2_1	MSEA	MSEA	Others	Non_Sichuan	Low
K25470	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoSung	Vientiane	LaoSung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Vientiane_O1b1a1a1a1a1a1a1a2	LaoSung_Vientiane_O1b1a1a1a1a1a1a1a2_2	MSEA	MSEA	Others	Non_Sichuan	Low
K24554	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2_1	MSEA	MSEA	Others	Non_Sichuan	Low
K24927	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2_2	MSEA	MSEA	Others	Non_Sichuan	Low
K24432	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Savannakhet	LaoLoum_Savannakhet		16.33	104.45	16.33	104.45	186.468	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Savannakhet_O1b1a1a1a1a1a1a1a2	LaoLoum_Savannakhet_O1b1a1a1a1a1a1a1a2	MSEA	MSEA	Others	Non_Sichuan	Low
K24202	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Luangprabang	LaoLoum_Luangprabang		19.53	102.08	19.53	102.08	992.49	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Luangprabang_O1b1a1a1a1a1a1a1a2	LaoLoum_Luangprabang_O1b1a1a1a1a1a1a1a2	MSEA	MSEA	Others	Non_Sichuan	Low
KH118	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	Kinh	HaNoi	Kinh_HaNoi		21.01	105.51	21.01	105.51	21.0468	SEA3K_original_metadata	Vietnam	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2_3	MSEA	MSEA	Others	Non_Sichuan	Low
KH135	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	Kinh	HaNoi	Kinh_HaNoi		21.01	105.51	21.01	105.51	21.0468	SEA3K_original_metadata	Vietnam	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2	Kinh_HaNoi_O1b1a1a1a1a1a1a1a2_4	MSEA	MSEA	Others	Non_Sichuan	Low
K24706	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2_3	MSEA	MSEA	Others	Non_Sichuan	Low
K24973	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1a2_4	MSEA	MSEA	Others	Non_Sichuan	Low
K25344	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoSung	Champasak	LaoSung_Champasak		14.9	105.9	14.9	105.9	101.961	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Champasak_O1b1a1a1a1a1a1a1b	LaoSung_Champasak_O1b1a1a1a1a1a1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K24416	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Savannakhet	LaoLoum_Savannakhet		16.33	104.45	16.33	104.45	186.468	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Savannakhet_O1b1a1a1a1a1a1a1b	LaoLoum_Savannakhet_O1b1a1a1a1a1a1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K24325	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Oudomxay	LaoLoum_Oudomxay		20.7	101.82	20.7	101.82	861.724	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Oudomxay_O1b1a1a1a1a1a1a1b	LaoLoum_Oudomxay_O1b1a1a1a1a1a1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K29980	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoTheung	Vientiane	LaoTheung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Vientiane_O1b1a1a1a1a1a1a1b	LaoTheung_Vientiane_O1b1a1a1a1a1a1a1b_1	MSEA	MSEA	Others	Non_Sichuan	Low
K29902	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoTheung	Borikhamxay	LaoTheung_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Borikhamxay_O1b1a1a1a1a1a1a1b	LaoTheung_Borikhamxay_O1b1a1a1a1a1a1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K23779	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Khammouan	LaoLoum_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1b	LaoLoum_Khammouan_O1b1a1a1a1a1a1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K22838	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Borikhamxay	LaoLoum_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1b	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1b_1	MSEA	MSEA	Others	Non_Sichuan	Low
K23501	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Borikhamxay	LaoLoum_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1b	LaoLoum_Borikhamxay_O1b1a1a1a1a1a1a1b_2	MSEA	MSEA	Others	Non_Sichuan	Low
K29969	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoTheung	Phongsali	LaoTheung_Phongsali		21.41	102.06	21.41	102.06	700.267	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Phongsali_O1b1a1a1a1a1a1a1b	LaoTheung_Phongsali_O1b1a1a1a1a1a1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K29998	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoTheung	Vientiane	LaoTheung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	LaoTheung_Vientiane_O1b1a1a1a1a1a1a1b	LaoTheung_Vientiane_O1b1a1a1a1a1a1a1b_2	MSEA	MSEA	Others	Non_Sichuan	Low
K24288	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Luangprabang	LaoLoum_Luangprabang		19.53	102.08	19.53	102.08	992.49	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Luangprabang_O1b1a1a1a1a1a1a1b	LaoLoum_Luangprabang_O1b1a1a1a1a1a1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K24903	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1b	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1b_1	MSEA	MSEA	Others	Non_Sichuan	Low
K24992	Published_SEA_3K	Published	O1b1a1a1a1a1a1a1b	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1b	LaoLoum_Vientiane_O1b1a1a1a1a1a1a1b_2	MSEA	MSEA	Others	Non_Sichuan	Low
K24395	Published_SEA_3K	Published	O1b1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Salavanh	LaoLoum_Salavanh		15.87	106.35	15.87	106.35	203.034	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Salavanh_O1b1a1a1a1a1a1a2	LaoLoum_Salavanh_O1b1a1a1a1a1a1a2	MSEA	MSEA	Others	Non_Sichuan	Low
K24273	Published_SEA_3K	Published	O1b1a1a1a1a1a1a2	No	No	Yes	LaoLoum	Luangprabang	LaoLoum_Luangprabang		19.53	102.08	19.53	102.08	992.49	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Luangprabang_O1b1a1a1a1a1a1a2	LaoLoum_Luangprabang_O1b1a1a1a1a1a1a2	MSEA	MSEA	Others	Non_Sichuan	Low
