haplogroup	n_samples	rho_age_kya	rho_ci95_lower_kya	rho_ci95_upper_kya	confidence	ml_age_kya	ml_ci95_lower_kya	ml_ci95_upper_kya	calibration_method	diff_kya	rel_diff_pct
H1ax1	2	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
H1ay	0				no_ci		0.0		rho_fallback_no_desc		
H1az	5	2.5854	-0.6126	5.8534	low	2.5854	0.0	5.8534	rho_fallback_no_desc	0.0	0.0
H1b	110	7.5243	6.8883	8.1627	high	7.5243	6.8883	8.1627	rho_direct	0.0	0.0
H1b1	51	6.3651	5.4964	7.2383	high	6.3651	5.4964	7.2383	rho_direct	0.0	0.0
H1b1_T16362C	19	4.1031	2.9686	5.246	medium	4.1031	2.9686	5.246	rho_direct	0.0	0.0
H1b1a	5	1.5457	0.3076	2.7945	low	1.5457	0.3076	2.7945	rho_fallback_no_desc	0.0	0.0
H1b1b	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1b1c	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1b1d	2	0.0	0.0	0.0	very_low	0.0	0.0	0.0	rho_fallback_no_desc	0.0	
H1b1e	6	3.8953	1.021	6.8242	low	5.1302	2.7482	9.529	single_child_interpolation	1.2349	31.702307909532003
H1b1e1	2	3.8953	-3.6406	11.8196	very_low	3.8953	0.0	11.8196	rho_fallback_no_desc	0.0	0.0
H1b1f	7	1.842	0.3959	3.3026	low	1.842	0.3959	3.3026	rho_fallback_no_desc	0.0	0.0
H1b1g	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
H1b1h	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1b1i	3	2.5854	-2.4381	7.7838	low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1b2	10	5.2164	3.0389	7.4241	medium	4.6214	3.4613	5.7926	single_child_interpolation	-0.5949999999999998	11.406333870101982
H1b2a	3	1.7185	0.0342	3.4224	low	2.3107	1.7306	2.8963	single_child_interpolation	0.5922000000000003	34.460285132382914
H1b2a1	2	0.0	0.0	0.0	very_low	0.0	0.0	0.0	rho_fallback_no_desc	0.0	
H1b3	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1b4	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1b5	6	3.4574	1.3049	5.6408	low	3.4574	1.3049	5.6408	rho_fallback_no_desc	0.0	0.0
H1ba	12	5.2164	4.1115	6.329	medium	7.598	7.4461	7.7501	single_child_interpolation	2.3815999999999997	45.65600797484855
H1ba1	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
H1bb	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1bc	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1bd	2	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
H1be	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1bf	3	6.1033	1.5581	10.7797	low	4.4308	2.9192	6.5859	single_child_interpolation	-1.6725000000000003	27.40320810053578
H1bf1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1bg	2	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
H1bh	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
H1bi	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1bj	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
H1bk	3	0.8567	-0.8175	2.5507	low	0.8567	0.0	2.5507	rho_fallback_no_desc	0.0	0.0
H1bm	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1bn	3	6.1033	4.3696	7.8557	low	6.1033	4.3696	7.8557	rho_fallback_no_desc	0.0	0.0
H1bo	2	7.8917	-2.3374	18.7838	very_low	7.8917	0.0	18.7838	rho_fallback_no_desc	0.0	0.0
H1bp	3	6.1033	4.3696	7.8557	low	6.1033	4.3696	7.8557	rho_fallback_no_desc	0.0	0.0
H1bq	1	10.6101			no_ci	10.6101	0.0		rho_fallback_no_desc	0.0	0.0
H1br	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
H1bs	2	7.8917	2.6898	13.2593	very_low	7.8917	2.6898	13.2593	rho_fallback_no_desc	0.0	0.0
H1bt	2	6.5486	3.9479	9.1912	very_low	5.6333	4.8379	7.0633	single_child_interpolation	-0.9153000000000002	13.977033259017196
H1bt1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1bu	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1bv	4	6.5486	5.0419	8.0692	low	5.8491	4.855	6.8531	single_child_interpolation	-0.6995000000000005	10.681672418532212
H1bv1	3	1.7185	0.0342	3.4224	low	1.7185	0.0342	3.4224	rho_fallback_no_desc	0.0	0.0
H1bw	4	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1bx	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1bz	2	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
H1c	141	6.8429	6.1434	7.5454	high	6.8429	6.1434	7.5454	rho_direct	0.0	0.0
H1c1	30	3.8076	2.8001	4.8218	medium	3.8076	2.8001	4.8218	rho_direct	0.0	0.0
H1c10	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
H1c11	4	1.2869	-0.1685	2.7572	low	1.2869	0.0	2.7572	rho_fallback_no_desc	0.0	0.0
H1c12	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c13	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1c14	1	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
H1c15	0				no_ci		0.0		rho_fallback_no_desc		
H1c16	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
H1c17	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c18	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c19	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c1_T16093C	6	2.1513	0.5931	3.7261	low	2.3321	1.4001	3.6862	single_child_interpolation	0.18080000000000007	8.40422070376052
H1c1a	6	3.0208	0.5937	5.4875	low	3.8514	2.0694	5.6585	single_child_interpolation	0.8306	27.49602754237288
H1c1a1	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
H1c1b	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
H1c1c	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c1d	3	0.8567	-0.8175	2.5507	low	0.8567	0.0	2.5507	rho_fallback_no_desc	0.0	0.0
H1c2	7	2.5854	-0.3368	5.566	low	5.3691	3.0717	9.6825	single_child_interpolation	2.7837000000000005	107.66999303782782
H1c20	3	4.3344	2.6202	6.0677	low	4.3344	2.6202	6.0677	rho_fallback_no_desc	0.0	0.0
H1c21	0				no_ci		0.0		rho_fallback_no_desc		
H1c22	4	1.2869	-1.2245	3.8427	low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c2a	2	3.8953	-3.6406	11.8196	very_low	3.8953	0.0	11.8196	rho_fallback_no_desc	0.0	0.0
H1c3	17	7.7331	6.1415	9.3399	low	7.7331	6.1415	9.3399	rho_direct	0.0	0.0
H1c3a	5	3.108	0.6158	5.642	low	3.108	0.6158	5.642	rho_fallback_no_desc	0.0	0.0
H1c3b	4	3.2389	0.801	5.7167	low	3.2389	0.801	5.7167	rho_fallback_no_desc	0.0	0.0
H1c4	9	5.5115	3.4982	7.5504	low	5.5115	3.4982	7.5504	rho_fallback_no_desc	0.0	0.0
H1c4a	3	3.4574	1.7531	5.181	low	3.3992	1.7491	5.6965	single_child_interpolation	-0.05819999999999981	1.6833458668363455
H1c4a1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c4b	4	3.8953	0.603	7.2595	low	3.3992	1.7491	5.6965	single_child_interpolation	-0.4961000000000002	12.735861166020593
H1c4b1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c5	4	3.8953	1.3387	6.4951	low	4.7142	4.3644	5.0654	single_child_interpolation	0.8188999999999997	21.02277103175621
H1c5a	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1c6	3	0.8567	-0.8175	2.5507	low	0.8567	0.0	2.5507	rho_fallback_no_desc	0.0	0.0
H1c7	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1c8	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1c9	3	4.3344	0.9254	7.8198	low	3.4049	0.9316	7.2031	single_child_interpolation	-0.9294999999999995	21.444721299372453
H1c9a	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1c_T152C!	8	4.2245	1.8632	6.6223	low	5.1239	3.5375	7.3742	single_child_interpolation	0.8994	21.29009350218961
H1ca	8	3.5668	1.6494	5.5085	low	3.5668	1.6494	5.5085	rho_fallback_no_desc	0.0	0.0
H1cc	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1cd	2	0.0	0.0	0.0	very_low	0.0	0.0	0.0	rho_fallback_no_desc	0.0	
H1cf	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1cg	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1ch	2	3.8953	-3.6406	11.8196	very_low	3.8953	0.0	11.8196	rho_fallback_no_desc	0.0	0.0
H1ci	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
H1cj	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1ck	3	4.3344	0.9254	7.8198	low	4.3344	0.9254	7.8198	rho_fallback_no_desc	0.0	0.0
H1d	4	0.0	0.0	0.0	low	0.0	0.0	0.0	rho_fallback_no_desc	0.0	
H1e	115	10.6339	9.5128	11.7621	low	10.6339	9.5128	11.7621	rho_direct	0.0	0.0
H1e1	66	10.7762	9.4041	12.1588	low	10.7762	9.4041	12.1588	rho_direct	0.0	0.0
H1e1a	40	7.8917	5.8829	9.9246	medium	7.8917	5.8829	9.9246	rho_direct	0.0	0.0
H1e1a1	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1e1a2	1	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
H1e1a3	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
H1e1a4	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1e1a5	2	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
H1e1a6	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1e1a7	4	1.9348	-0.4816	4.3914	low	1.9348	0.0	4.3914	rho_fallback_no_desc	0.0	0.0
H1e1a8	3	4.3344	-0.1585	8.961	low	4.3344	0.0	8.961	rho_fallback_no_desc	0.0	0.0
H1e1a9	5	3.6324	1.5872	5.7053	low	3.6324	1.5872	5.7053	rho_fallback_no_desc	0.0	0.0
H1e1a_C16278T!	4	9.2456	5.8407	12.7186	low	6.113	2.9414	9.4428	single_child_interpolation	-3.132599999999999	33.88206281907068
H1e1b	13	8.3071	5.7224	10.9317	low	8.6016	6.5427	10.6892	single_child_interpolation	0.2944999999999993	3.5451601641968837
H1e1b1	11	6.427	3.6814	9.2196	medium	6.427	3.6814	9.2196	rho_direct	0.0	0.0
H1e1b1a	2	6.5486	-6.0121	20.1597	very_low	6.5486	0.0	20.1597	rho_fallback_no_desc	0.0	0.0
H1e1b1b	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1e1c	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
H1e1d	9	3.7492	2.0181	5.5	low	3.7492	2.0181	5.5	rho_fallback_no_desc	0.0	0.0
H1e2	17	4.1276	2.8005	5.4662	medium	4.1276	2.8005	5.4662	rho_direct	0.0	0.0
H1e2a	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1e2b	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1e2c	4	2.5854	-0.9854	6.2437	low	2.5854	0.0	6.2437	rho_fallback_no_desc	0.0	0.0
H1e2d	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1e3	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1e4	4	2.5854	0.513	4.687	low	5.9604	4.7564	7.8024	single_child_interpolation	3.375	130.5407287073567
H1e4a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1e5	5	10.063	5.519	14.727	low	10.063	5.519	14.727	rho_fallback_no_desc	0.0	0.0
H1e5a	3	10.6101	7.5371	13.7368	low	6.3242	2.7595	10.1465	single_child_interpolation	-4.285899999999999	40.394529740530245
H1e5a1	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1e5b	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1e6	1	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
H1e7	2	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
H1e8	3	6.1033	-1.312	13.8749	low	8.5913	4.7564	13.18	single_child_interpolation	2.4880000000000004	40.76483213998985
H1e8a	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
H1e_G16129A!	3	7.8917	4.8676	10.971	low	5.9604	4.7564	7.8024	single_child_interpolation	-1.9313000000000002	24.472547106453618
H1f	13	5.2164	3.9052	6.5385	medium	6.4186	5.6311	7.2104	single_child_interpolation	1.2021999999999995	23.046545510313614
H1f1	11	0.9348	-0.0891	1.9661	medium		1.2469		single_child_interpolation		
H1f1a	0				no_ci		0.0		rho_fallback_no_desc		
H1f_T16093C	12	3.4574	2.4937	4.4273	medium		3.439		single_child_interpolation		
H1g	6	5.2164	3.8793	6.5648	low	5.2164	3.8793	6.5648	rho_fallback_no_desc	0.0	0.0
H1g1	4	2.5854	0.513	4.687	low	2.5854	0.513	4.687	rho_fallback_no_desc	0.0	0.0
H1g2	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
H1h	6	7.4428	5.8304	9.0708	low	7.4428	5.8304	9.0708	rho_fallback_no_desc	0.0	0.0
H1h1	5	4.6866	2.7593	6.6378	low	4.6866	2.7593	6.6378	rho_fallback_no_desc	0.0	0.0
H1h2	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1i	8	5.8811	4.2529	7.5259	low	5.8811	4.2529	7.5259	rho_fallback_no_desc	0.0	0.0
H1i1	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1i2	4	3.8953	2.4139	5.3911	low	3.584	2.1264	5.6843	single_child_interpolation	-0.31130000000000013	7.991682283777888
H1i2a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1j	37	8.8419	7.174	10.5262	low	8.8419	7.174	10.5262	rho_direct	0.0	0.0
H1j1	13	5.0124	3.4142	6.6269	medium	5.0124	3.4142	6.6269	rho_direct	0.0	0.0
H1j1a	6	3.4574	1.7531	5.181	low	3.4574	1.7531	5.181	rho_fallback_no_desc	0.0	0.0
H1j1a1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1j1a2	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1j1b	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1j1c	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1j2	8	7.8917	5.2695	10.5553	low	7.0291	4.5678	9.5327	single_child_interpolation	-0.8626000000000005	10.93047125460928
H1j2a	6	5.2164	1.9617	8.5391	low	5.2164	1.9617	8.5391	rho_fallback_no_desc	0.0	0.0
H1j3	3	0.8567	-0.8175	2.5507	low	0.8567	0.0	2.5507	rho_fallback_no_desc	0.0	0.0
H1j4	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1j5	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1j6	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1j7	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
H1j8	2	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
H1j9	1	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
H1k	3	8.7931	7.0308	10.5736	low	6.4186	5.2608	7.5872	single_child_interpolation	-2.374500000000001	27.004128236913044
H1k1	3	3.4574	1.7531	5.181	low	3.8528	2.6304	5.7149	single_child_interpolation	0.3954	11.436339445826343
H1k1a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1l	13	5.4206	4.7094	6.135	medium	5.4206	4.7094	6.135	rho_direct	0.0	0.0
H1m	5	8.9739	5.8118	12.195	low	6.9375	5.5072	8.3895	single_child_interpolation	-2.0364000000000004	22.69247484371344
H1m1	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
H1n	24	10.268	8.3614	12.1952	low	10.268	8.3614	12.1952	rho_direct	0.0	0.0
H1n1	7	7.1228	4.9248	9.3505	low	7.1228	4.9248	9.3505	rho_fallback_no_desc	0.0	0.0
H1n1a	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
H1n1b	3	0.8567	-0.8175	2.5507	low	0.8567	0.0	2.5507	rho_fallback_no_desc	0.0	0.0
H1n2	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
H1n3	1	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
H1n4	6	2.1513	-0.5886	4.943	low	2.1513	0.0	4.943	rho_fallback_no_desc	0.0	0.0
H1n5	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1n6	3	6.1033	1.5581	10.7797	low	6.1033	1.5581	10.7797	rho_fallback_no_desc	0.0	0.0
H1n_T146C!	21	6.995	5.0417	8.9717	medium	6.995	5.0417	8.9717	rho_direct	0.0	0.0
H1n_T146C!_T195C!	2	5.2164	0.1025	10.5005	very_low	3.4975	2.5208		single_child_interpolation	-1.7189	32.95184418372824
H1o	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1p	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H1q	15	6.6378	4.6111	8.6898	medium	6.6378	4.6111	8.6898	rho_direct	0.0	0.0
H1q1	5	3.108	2.0855	4.1375	low	3.9624	2.3056	6.2663	single_child_interpolation	0.8544	27.49034749034749
H1q1a	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1q2	3	3.4574	-1.009	8.0587	low	3.4574	0.0	8.0587	rho_fallback_no_desc	0.0	0.0
H1q3	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
H1r	4	4.5544	2.0951	7.053	low	5.6333	4.8379	7.0633	single_child_interpolation	1.0789	23.689179694361496
H1r1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1s	3	3.4574	-1.009	8.0587	low	7.598	4.8379		single_child_interpolation	4.1406	119.76051368080061
H1s1	1	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
H1t	14	5.9763	4.3939	7.5743	medium	5.9763	4.3939	7.5743	rho_direct	0.0	0.0
H1t1	8	4.8851	3.0773	6.7138	low	4.4674	3.0108	5.9378	single_child_interpolation	-0.41770000000000085	8.550490266320052
H1t1a	7	2.9585	1.6277	4.3012	low	3.5264	2.7981	4.2616	single_child_interpolation	0.5679000000000003	19.195538279533558
H1t1a1	2	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1t2	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1u	17	10.2881	8.4659	12.1291	low	10.2881	8.4659	12.1291	rho_direct	0.0	0.0
H1u1	3	1.7185	-1.6302	5.1456	low	1.7185	0.0	5.1456	rho_fallback_no_desc	0.0	0.0
H1u2	3	6.995	5.2518	8.7569	low	6.995	5.2518	8.7569	rho_fallback_no_desc	0.0	0.0
H1u3	5	5.2164	5.2164	5.2164	low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
H1u4	4	3.2389	1.9607	4.528	low	3.2389	1.9607	4.528	rho_fallback_no_desc	0.0	0.0
H1v	11	4.4944	3.4883	5.507	medium	6.2825	6.1306	6.4346	single_child_interpolation	1.7881	39.78506585973656
H1v1	3	2.5854	2.5854	2.5854	low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
H1v1a	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1v1b	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H1w	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1x	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H1y	3	2.5854	-0.3368	5.566	low	2.5854	0.0	5.566	rho_fallback_no_desc	0.0	0.0
H1z	5	7.8917	5.0214	10.8117	low	7.2981	6.9924	7.6049	single_child_interpolation	-0.5936000000000003	7.52182672934856
H1z1	2	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
H2	277	12.0997	11.3074	12.8955	high	12.0997	11.3074	12.8955	rho_direct	0.0	0.0
H20	22	9.3692	7.8984	10.8525	medium	9.3692	7.8984	10.8525	rho_direct	0.0	0.0
H20a	8	7.8917	5.9056	9.9014	low	7.8917	5.9056	9.9014	rho_fallback_no_desc	0.0	0.0
H20a1	2	7.8917	2.6898	13.2593	very_low	5.2386	2.9528	8.8426	single_child_interpolation	-2.6531000000000002	33.61886539022011
H20a1a	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H20a2	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
H20a3	3	0.0	0.0	0.0	low	0.0	0.0	0.0	rho_fallback_no_desc	0.0	
H20b	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H20c	12	4.9954	3.3793	6.6283	medium	4.9954	3.3793	6.6283	rho_direct	0.0	0.0
H21	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H22	0				no_ci		0.0		rho_fallback_no_desc		
H23	56	10.024	9.4044	10.6458	high	10.024	9.4044	10.6458	rho_direct	0.0	0.0
H24	14	5.027	3.3608	6.7109	medium	5.027	3.3608	6.7109	rho_direct	0.0	0.0
H24a	7	3.3325	0.6763	6.036	low	3.3325	0.6763	6.036	rho_fallback_no_desc	0.0	0.0
H24a1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H24a2	1	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
H24b	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
H25	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H26	20	11.4338	8.9425	13.9598	medium	11.4338	8.9425	13.9598	rho_direct	0.0	0.0
H26a	9	7.5923	5.0562	10.1673	low	8.5148	5.7341	11.3429	single_child_interpolation	0.9224999999999994	12.150468237556465
H26a1	7	5.5959	2.5258	8.726	low	5.5959	2.5258	8.726	rho_fallback_no_desc	0.0	0.0
H26a1a	2	5.2164	5.2164	5.2164	very_low	2.7979	1.2629		single_child_interpolation	-2.4185000000000003	46.363392377885134
H26a1a1	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
H26a1b	2	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
H26b	4	11.2963	9.9538	12.6488	low	6.0379	4.4713	7.9343	single_child_interpolation	-5.258400000000001	46.549755229588456
H26b1	4	0.642	-0.6136	1.9088	low	0.642	0.0	1.9088	rho_fallback_no_desc	0.0	0.0
H26c	4	5.2164	1.5822	8.9357	low	5.2164	1.5822	8.9357	rho_fallback_no_desc	0.0	0.0
H27	24	5.327	4.2242	6.4374	medium	5.327	4.2242	6.4374	rho_direct	0.0	0.0
H27_T16093C	11	4.2545	2.9988	5.5204	medium	4.2545	2.9988	5.5204	rho_direct	0.0	0.0
