haplogroup	ml_age_years	ml_ci95_lower_years	ml_ci95_upper_years	ml_age_kya	ml_ci95_lower_kya	ml_ci95_upper_kya	n_samples	calibration_method	confidence	flag
R39	21891.8	0.0		21.8918	0.0000	NA	1	rho_fallback_no_desc	NA	
R4	10610.1	0.0		10.6101	0.0000	NA	1	rho_fallback_no_desc	NA	
R40		0.0			0.0000	NA	0	rho_fallback_no_desc	NA	
R41		0.0			0.0000	NA	0	rho_fallback_no_desc	NA	
R5	41875.2	40802.3	42954.8	41.8752	40.8023	42.9547	51	single_child_interpolation	NA	
R5a	32049.3	30149.6	33962.3	32.0493	30.1496	33.9623	51	rho_direct	NA	
R5a1	19671.3	17167.4	22211.6	19.6713	17.1674	22.2116	11	single_child_interpolation	NA	
R5a1a	10264.0	8583.7	12381.1	10.264	8.5837	12.3811	9	single_child_interpolation	NA	
R5a1a1	856.7	0.0	2550.7	0.8567	0.0000	2.5507	3	rho_fallback_no_desc	NA	
R5a2	16878.2	15285.8	18483.2	16.8782	15.2858	18.4832	40	rho_direct	NA	
R5a2a	11158.8	8539.7	13816.5	11.1588	8.5397	13.8165	5	rho_fallback_no_desc	NA	
R5a2b	9094.6	6595.3	11630.5	9.0946	6.5953	11.6305	18	rho_direct	NA	
R5a2b1	2585.4	513.0	4687.0	2.5854	0.5130	4.6870	4	rho_fallback_no_desc	NA	
R5a2b2	16171.7	10719.7	21775.9	16.1717	10.7197	21.7759	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
R5a2b3	5216.4	102.5	10500.5	5.2164	0.1025	10.5005	2	rho_fallback_no_desc	NA	
R5a2b4	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
R6	39098.9	36452.3	41768.5	39.0989	36.4523	41.7685	19	rho_direct	NA	
R6_G16129A!	34462.8	31205.6	37760.6	34.4627	31.2056	37.7606	13	single_child_interpolation	NA	
R6a	29826.6	25958.8	33752.6	29.8266	25.9588	33.7526	13	rho_direct	NA	
R6a1	11985.1	6879.1	17236.8	11.9851	6.8791	17.2368	4	rho_fallback_no_desc	NA	
R6a2	25461.7	20724.5	30294.1	25.4617	20.7245	30.2941	9	rho_fallback_no_desc	NA	
R6a2a	11525.6	7963.6	15158.6	11.5256	7.9636	15.1586	3	rho_fallback_no_desc	NA	
R6a2b	19968.1	18099.2	21853.2	19.9681	18.0992	21.8532	3	rho_fallback_no_desc	NA	
R6b	13370.5	10948.6	15823.7	13.3705	10.9486	15.8237	6	rho_fallback_no_desc	NA	
R7	52801.2	46437.1	59272.3	52.8012	46.4371	59.2723	27	rho_direct	low	ci_exceeds_ancestor
R7a	20773.2	17869.8	23715.0	20.7732	17.8697	23.7150	14	single_child_interpolation	NA	
R7a'b	31433.6	28091.4	34817.9	31.4336	28.0914	34.8179	22	rho_direct	NA	
R7a1	10112.7	7648.1	12612.1	10.1127	7.6481	12.6121	11	rho_direct	NA	
R7a1a	6103.3	2655.0	9626.6	6.1033	2.6550	9.6266	3	rho_fallback_no_desc	NA	
R7a1b	6548.6	4318.9	8809.0	6.5486	4.3189	8.8090	6	rho_fallback_no_desc	NA	
R7a1b1	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
R7a1b2	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
R7b	26280.6	20364.5	32343.6	26.2806	20.3645	32.3436	8	rho_fallback_no_desc	NA	
R7b1	18445.3	12843.5	24201.2	18.4453	12.8435	24.2012	4	single_child_interpolation	NA	
R7b1a	10515.4	7714.4	13393.3	10.5154	7.7145	13.3933	3	single_child_interpolation	NA	
R7b1a1	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
R7b2	15467.6	9871.0	21227.2	15.4676	9.8710	21.2272	4	rho_fallback_no_desc	NA	
R7c	12445.8	6043.8	19076.3	12.4458	6.0438	19.0763	3	rho_fallback_no_desc	NA	
R8	32040.8	30043.1	34053.3	32.0408	30.0431	34.0533	35	rho_direct	NA	
R8a	27431.7	25032.5	29854.1	27.4317	25.0325	29.8541	27	rho_direct	NA	
R8a1	18441.2	15976.5	20935.2	18.4412	15.9765	20.9352	25	rho_direct	NA	
R8a1_T16093C	10079.9	8005.4	12178.8	10.0799	8.0053	12.1788	4	single_child_interpolation	NA	
R8a1a	16979.3	14536.9	19451.3	16.9793	14.5369	19.4513	21	rho_direct	NA	
R8a1a1	15367.2	12260.5	18523.6	15.3672	12.2605	18.5236	14	rho_direct	NA	
R8a1a1a	16642.4	10596.1	22874.9	16.6424	10.5961	22.8749	6	rho_fallback_no_desc	low	ci_exceeds_ancestor
R8a1a1a1	10268.9	5967.4	14685.0	10.2689	5.9674	14.6850	4	single_child_interpolation	NA	
R8a1a1a1a	3895.3	1338.7	6495.1	3.8953	1.3387	6.4951	2	rho_fallback_no_desc	NA	
R8a1a1a2	10610.1	0.0	33286.1	10.6101	0.0000	33.2861	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
R8a1a1b	9245.6	6602.1	11929.9	9.2456	6.6021	11.9299	2	rho_fallback_no_desc	NA	
R8a1a1c	9245.6	6602.1	11929.9	9.2456	6.6021	11.9299	2	rho_fallback_no_desc	NA	
R8a1a1d	5216.4	102.5	10500.5	5.2164	0.1025	10.5005	2	rho_fallback_no_desc	NA	
R8a1a2	10437.3	7937.8	12973.2	10.4373	7.9378	12.9732	3	single_child_interpolation	NA	
R8a1a2a	3895.3	1338.7	6495.1	3.8953	1.3387	6.4951	2	rho_fallback_no_desc	NA	
R8a1a3	10610.1	5322.5	16058.8	10.6101	5.3225	16.0588	2	rho_fallback_no_desc	NA	
R8a1b	1718.5	34.2	3422.4	1.7185	0.0342	3.4224	3	rho_fallback_no_desc	NA	
R8a2	19012.5	19012.5	19012.5	19.0125	19.0125	19.0125	2	rho_fallback_no_desc	NA	
R8b	14416.2	12649.2	16199.4	14.4162	12.6492	16.1994	8	rho_fallback_no_desc	NA	
R8b1	12513.2	10093.2	14968.1	12.5132	10.0932	14.9681	6	single_child_interpolation	NA	
R8b1a	10610.1	7537.1	13736.8	10.6101	7.5371	13.7368	3	rho_fallback_no_desc	NA	
R8b2	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
R9	52213.4	51817.0	52610.2	52.2134	51.8170	52.6102	9110	rho_direct	low	ci_exceeds_ancestor
R9b	32407.0	31300.3	33518.3	32.407	31.3003	33.5183	633	rho_direct	NA	
R9b1	23364.2	22142.0	24592.9	23.3642	22.1420	24.5929	549	rho_direct	NA	
R9b1a	24108.1	22807.1	25416.3	24.1081	22.8071	25.4163	364	rho_direct	low	ci_exceeds_ancestor
R9b1a1	18759.4	17132.0	20400.7	18.7594	17.1320	20.4007	71	single_child_interpolation	NA	
R9b1a1a	13410.8	11456.9	15385.0	13.4108	11.4569	15.3850	69	rho_direct	NA	
R9b1a1a1	6103.3	4369.6	7855.7	6.1033	4.3696	7.8557	3	rho_fallback_no_desc	NA	
R9b1a1a2	12261.4	0.0	27081.7	12.2614	0.0000	27.0817	5	rho_fallback_no_desc	low	ci_exceeds_ancestor
R9b1a2	20336.7	17252.1	23465.5	20.3367	17.2521	23.4655	104	rho_direct	NA	
R9b1a2a	15504.6	10697.7	20431.1	15.5046	10.6977	20.4311	38	rho_direct	NA	
R9b1a2b	16518.4	12227.3	20902.7	16.5184	12.2273	20.9027	57	rho_direct	NA	
R9b1a3	16620.0	14993.1	18260.1	16.62	14.9931	18.2601	189	rho_direct	NA	
R9b1b	12876.2	9498.3	16316.0	12.8762	9.4983	16.3160	118	rho_direct	NA	
R9b1c	9304.7	6192.2	12473.9	9.3047	6.1922	12.4739	23	rho_direct	NA	
R9b1d	19585.3	16258.9	22964.1	19.5853	16.2589	22.9641	20	rho_direct	NA	
R9b1e	20927.9	15997.1	25971.4	20.9279	15.9971	25.9714	3	rho_fallback_no_desc	low	ci_exceeds_ancestor
R9b1f	18298.6	15641.2	20990.2	18.2986	15.6412	20.9902	4	rho_fallback_no_desc	NA	
R9b1g		0.0			0.0000	NA	0	rho_fallback_no_desc	NA	
R9b2	8734.4	7819.4	9654.2	8.7344	7.8194	9.6542	77	rho_direct	NA	
R9b3	19012.5	0.0		19.0125	0.0000	NA	1	rho_fallback_no_desc	NA	
R9b4	25788.9	23871.2	27721.9	25.7889	23.8712	27.7219	6	rho_fallback_no_desc	NA	
R9c	39897.2	38502.9	41303.3	39.8972	38.5029	41.3033	227	single_child_interpolation	NA	
R9c1	27581.1	25188.9	29996.4	27.5811	25.1889	29.9964	214	rho_direct	NA	
R9c1a	11755.2	8026.2	15561.7	11.7552	8.0262	15.5617	84	rho_direct	NA	
R9c1a1	8567.3	0.0	18653.8	8.5673	0.0000	18.6538	8	rho_fallback_no_desc	low	ci_exceeds_ancestor
R9c1a2	1286.9	304.0	2276.6	1.2869	0.3040	2.2766	12	rho_direct	NA	
R9c1a3	5216.4	0.0	15946.1	5.2164	0.0000	15.9461	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
R9c1b	20115.4	17538.9	22723.0	20.1154	17.5389	22.7230	130	rho_direct	NA	
R9c1b1	13125.9	10534.5	15753.4	13.1259	10.5345	15.7534	125	rho_direct	NA	
R9c1b2	6816.3	4160.2	9516.0	6.8163	4.1602	9.5160	5	rho_fallback_no_desc	NA	
R_T16189C!	46503.7	46089.4	46918.4	46.5037	46.0894	46.9184	9363	rho_direct	NA	
S	45588.1	38872.9	52437.8	45.5881	38.8729	52.4378	16	rho_direct	NA	
S1	38788.1	33974.8	43678.6	38.7881	33.9748	43.6786	11	rho_direct	NA	
S1a	26079.3	18384.5	34126.2	26.0793	18.3845	34.1262	5	single_child_interpolation	NA	
S1a1	13370.5	2794.2	24573.9	13.3705	2.7942	24.5739	3	rho_fallback_no_desc	NA	
S1b	13834.5	10031.5	17714.7	13.8345	10.0315	17.7147	6	rho_fallback_no_desc	NA	
S2	16171.7	0.0		16.1717	0.0000	NA	1	rho_fallback_no_desc	NA	
S3	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
S4	0.0	0.0		0.0	0.0000	NA	1	rho_fallback_no_desc	NA	
S5	0.0	0.0		0.0	0.0000	NA	1	rho_fallback_no_desc	NA	
S_T152C!	49357.7	27833.8	72246.2	49.3577	27.8338	72.2462	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T	27928.0	27434.8	28422.2	27.928	27.4348	28.4222	1053	rho_direct	NA	
T1	17660.9	16955.9	18368.4	17.6609	16.9559	18.3684	289	rho_direct	NA	
T1a	15499.1	14786.5	16214.2	15.4991	14.7865	16.2142	268	rho_direct	NA	
T1a1	8630.3	7759.0	9506.0	8.6303	7.7590	9.5060	172	rho_direct	NA	
T1a1'3	11343.2	10472.9	12217.7	11.3432	10.4729	12.2177	176	rho_direct	NA	
T1a10	9697.2	7393.2	14016.9	9.6972	7.3933	14.0169	3	single_child_interpolation	NA	
T1a10a	3895.3	0.0	11819.6	3.8953	0.0000	11.8196	2	rho_fallback_no_desc	NA	
T1a11	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
T1a12	5216.4	102.5	10500.5	5.2164	0.1025	10.5005	2	rho_fallback_no_desc	NA	
T1a13	6548.6	0.0	14598.0	6.5486	0.0000	14.5980	2	rho_fallback_no_desc	NA	
T1a14	734.0	162.9	1307.4	0.734	0.1629	1.3074	28	rho_direct	NA	
T1a1_C152T!!	6482.3	3879.5	9233.5	6.4823	3.8795	9.2335	3	single_child_interpolation	NA	
T1a1a	4958.6	3879.5	6674.4	4.9586	3.8795	6.6744	3	single_child_interpolation	NA	
T1a1a1	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T1a1b	7478.0	4922.2	10092.7	7.478	4.9223	10.0927	30	single_child_interpolation	low	ci_exceeds_ancestor
T1a1b1	6325.8	2085.5	10679.4	6.3258	2.0855	10.6794	12	rho_direct	low	ci_exceeds_ancestor
T1a1c	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
T1a1d	16171.7	5004.1	27999.5	16.1717	5.0041	27.9995	3	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a1e	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T1a1f	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
T1a1g	3457.4	1753.1	5181.0	3.4574	1.7531	5.1810	3	rho_fallback_no_desc	NA	
T1a1h	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T1a1i	1718.5	0.0	5145.6	1.7185	0.0000	5.1456	3	rho_fallback_no_desc	NA	
T1a1j	6548.6	0.0	20159.7	6.5486	0.0000	20.1597	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a1k	5216.4	1704.0	8808.3	5.2164	1.7040	8.8083	6	rho_fallback_no_desc	NA	
T1a1k1	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a1k2	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T1a1l	4334.4	0.0	8961.0	4.3344	0.0000	8.9610	3	rho_fallback_no_desc	NA	
T1a1m	5174.4	3896.6	6464.2	5.1744	3.8966	6.4642	7	single_child_interpolation	NA	
T1a1m1	1718.5	34.2	3422.4	1.7185	0.0342	3.4224	6	rho_fallback_no_desc	NA	
T1a1n	7218.8	3317.6	11213.8	7.2188	3.3176	11.2138	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a1o	6103.3	0.0	12507.5	6.1033	0.0000	12.5075	3	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a1p	2585.4	0.0	5566.0	2.5854	0.0000	5.5660	4	rho_fallback_no_desc	NA	
T1a1q	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T1a1r	5216.4	0.0	15946.1	5.2164	0.0000	15.9461	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a2	14766.0	10711.4	18906.8	14.766	10.7114	18.9068	18	rho_direct	low	ci_exceeds_ancestor
T1a2a	7891.7	0.0	17288.6	7.8917	0.0000	17.2886	3	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a2b	6548.6	3947.9	9191.2	6.5486	3.9479	9.1912	2	rho_fallback_no_desc	NA	
T1a3	7400.3	5236.4	10138.2	7.4003	5.2364	10.1382	4	single_child_interpolation	NA	
T1a3a	3457.4	0.0	8058.7	3.4574	0.0000	8.0587	3	rho_fallback_no_desc	NA	
T1a4	9926.5	5961.0	13983.3	9.9265	5.9610	13.9833	4	rho_fallback_no_desc	NA	
T1a5	9697.2	8062.6	11354.7	9.6972	8.0626	11.3547	4	single_child_interpolation	NA	
T1a5a	3895.3	1338.7	6495.1	3.8953	1.3387	6.4951	2	rho_fallback_no_desc	NA	
T1a6	4837.8	2755.5	6947.9	4.8378	2.7555	6.9479	7	rho_fallback_no_desc	NA	
T1a7	4158.6	1547.3	6814.7	4.1586	1.5473	6.8147	5	rho_fallback_no_desc	NA	
T1a8	12676.5	8097.7	17370.5	12.6765	8.0977	17.3705	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a8a	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
T1a8b	9245.6	1442.2	17416.8	9.2456	1.4422	17.4168	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a9	11985.1	4053.2	20274.7	11.9851	4.0532	20.2747	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1a_T152C	14299.7	13472.2	15130.8	14.2997	13.4722	15.1308	204	rho_direct	NA	
T1b	7416.4	5346.6	9512.2	7.4164	5.3466	9.5122	17	rho_direct	NA	
T1b1	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
T1b2	6548.6	1606.5	11644.7	6.5486	1.6065	11.6447	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T1b3	2585.4	0.0	5566.0	2.5854	0.0000	5.5660	3	rho_fallback_no_desc	NA	
T1b4	3238.9	801.0	5716.7	3.2389	0.8010	5.7167	4	rho_fallback_no_desc	NA	
T2	22104.9	21474.1	22737.5	22.1049	21.4741	22.7375	762	rho_direct	NA	
T2_C150T	12794.2	10949.7	14657.0	12.7942	10.9497	14.6570	53	rho_direct	NA	
T2_T16189C!	19695.5	18142.4	21264.5	19.6955	18.1424	21.2645	44	single_child_interpolation	NA	
T2a	17558.8	16285.6	18839.9	17.5588	16.2856	18.8399	100	rho_direct	NA	
T2a1	14975.4	13575.0	16386.0	14.9754	13.5750	16.3860	87	rho_direct	NA	
T2a1a	7442.8	5765.5	9137.0	7.4428	5.7655	9.1370	48	rho_direct	NA	
T2a1a1	6103.3	4369.6	7855.7	6.1033	4.3696	7.8557	3	rho_fallback_no_desc	NA	
T2a1a2	4158.6	695.2	7701.2	4.1586	0.6952	7.7012	5	rho_fallback_no_desc	NA	
T2a1a3	6329.6	5490.9	7176.7	6.3296	5.4909	7.1767	3	single_child_interpolation	NA	
T2a1a3a	5216.4	5216.4	5216.4	5.2164	5.2164	5.2164	2	rho_fallback_no_desc	NA	
T2a1a5	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T2a1a6	3895.3	1338.7	6495.1	3.8953	1.3387	6.4951	2	rho_fallback_no_desc	NA	
T2a1a7	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T2a1a8	6548.6	3947.9	9191.2	6.5486	3.9479	9.1912	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2a1b	16789.8	15112.5	18480.9	16.7898	15.1125	18.4809	32	rho_direct	low	ci_exceeds_ancestor
T2a1b1	13837.0	12418.3	15266.4	13.837	12.4183	15.2664	23	single_child_interpolation	NA	
T2a1b1a	10884.3	9724.1	12051.9	10.8843	9.7241	12.0519	20	rho_direct	NA	
T2a1b1a1	9155.0	8136.0	10179.9	9.155	8.1360	10.1799	15	rho_direct	NA	
T2a1b1a1a	6548.6	3947.9	9191.2	6.5486	3.9479	9.1912	4	rho_fallback_no_desc	NA	
T2a1b1a1a1	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
T2a1b1a1a2	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
T2a1b1a1b	6744.7	5378.1	8123.8	6.7447	5.3781	8.1238	8	single_child_interpolation	NA	
T2a1b1a1b1	4334.4	2620.2	6067.7	4.3344	2.6202	6.0677	3	rho_fallback_no_desc	NA	
T2a1b1a2	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
T2a1b2	13370.5	9196.1	17638.9	13.3705	9.1961	17.6389	5	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2a1b2a	14766.0	6709.2	23170.7	14.766	6.7092	23.1707	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2a1b2b	7891.7	7891.7	7891.7	7.8917	7.8917	7.8917	3	rho_fallback_no_desc	NA	
T2a2	8855.5	6501.8	11242.5	8.8555	6.5018	11.2425	9	single_child_interpolation	NA	
T2a2a	4554.4	2095.1	7053.0	4.5544	2.0951	7.0530	4	rho_fallback_no_desc	NA	
T2a3	9245.6	2673.4	16076.6	9.2456	2.6734	16.0766	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2a_T195C!	13156.7	10908.5	15432.0	13.1567	10.9085	15.4320	13	rho_direct	NA	
T2b	13362.0	12500.2	14227.8	13.362	12.5002	14.2278	330	rho_direct	NA	
T2b1	4334.4	2169.3	6530.0	4.3344	2.1693	6.5300	6	rho_fallback_no_desc	NA	
T2b10	513.4	0.0	1525.0	0.5134	0.0000	1.5250	5	rho_fallback_no_desc	NA	
T2b11	4334.4	0.0	8961.0	4.3344	0.0000	8.9610	3	rho_fallback_no_desc	NA	
T2b13	4460.1	1355.1	7628.2	4.4601	1.3551	7.6282	7	rho_fallback_no_desc	NA	
T2b13a	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b13b	3895.3	0.0	11819.6	3.8953	0.0000	11.8196	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b15	0.0	0.0	0.0	0.0	0.0000	0.0000	2	rho_fallback_no_desc	NA	
T2b16	4774.8	1171.0	8463.2	4.7748	1.1710	8.4632	6	rho_fallback_no_desc	NA	
T2b17	10178.5	6250.1	14517.2	10.1785	6.2501	14.5172	4	single_child_interpolation	low	ci_exceeds_ancestor
T2b17a	6995.0	0.0	14806.6	6.995	0.0000	14.8066	3	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b19	7973.7	7542.8	8406.6	7.9737	7.5428	8.4066	6	single_child_interpolation	NA	
T2b19b	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
T2b2	9955.3	7285.8	12689.8	9.9553	7.2858	12.6898	7	single_child_interpolation	NA	
T2b21	13370.5	9555.9	17263.4	13.3705	9.5559	17.2634	5	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b21a	9245.6	6602.1	11929.9	9.2456	6.6021	11.9299	2	rho_fallback_no_desc	NA	
T2b21b	9245.6	6602.1	11929.9	9.2456	6.6021	11.9299	2	rho_fallback_no_desc	NA	
T2b22	0.0	0.0	0.0	0.0	0.0000	0.0000	2	rho_fallback_no_desc	NA	
T2b23	14064.0	8695.4	19698.7	14.064	8.6954	19.6987	6	single_child_interpolation	low	ci_exceeds_ancestor
T2b23a	14766.0	4890.6	25169.6	14.766	4.8906	25.1696	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b24	7109.4	6250.1	8389.2	7.1094	6.2501	8.3893	4	single_child_interpolation	NA	
T2b24a	856.7	0.0	2550.7	0.8567	0.0000	2.5507	3	rho_fallback_no_desc	NA	
T2b25	6103.3	83.8	12355.3	6.1033	0.0838	12.3553	6	rho_fallback_no_desc	NA	
T2b26	6548.6	3947.9	9191.2	6.5486	3.9479	9.1912	2	rho_fallback_no_desc	NA	
T2b27	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
T2b28	6103.3	2655.0	9626.6	6.1033	2.6550	9.6266	3	rho_fallback_no_desc	NA	
T2b29	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T2b2b	6925.3	4312.2	9592.4	6.9253	4.3122	9.5924	4	single_child_interpolation	NA	
T2b2b1	3895.3	1338.7	6495.1	3.8953	1.3387	6.4951	2	rho_fallback_no_desc	NA	
T2b3	18072.4	16744.5	19408.8	18.0724	16.7445	19.4088	85	rho_direct	low	ci_exceeds_ancestor
T2b30	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T2b31	10610.1	5322.5	16058.8	10.6101	5.3225	16.0588	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b32	11296.3	6267.6	16468.4	11.2963	6.2676	16.4684	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b33	12676.5	6754.7	18792.4	12.6765	6.7547	18.7924	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b34	5881.1	3337.6	8465.3	5.8811	3.3376	8.4653	8	rho_fallback_no_desc	NA	
T2b35	4334.4	925.4	7819.8	4.3344	0.9254	7.8198	3	rho_fallback_no_desc	NA	
T2b36	7324.4	6250.1	8492.5	7.3244	6.2501	8.4925	7	single_child_interpolation	NA	
T2b36a	1286.9	0.0	2757.2	1.2869	0.0000	2.7572	4	rho_fallback_no_desc	NA	
T2b37	10610.1	205.1	21660.1	10.6101	0.2051	21.6601	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b3_C151T	15962.8	14717.2	17216.2	15.9628	14.7172	17.2162	81	rho_direct	low	ci_exceeds_ancestor
T2b3a	9245.6	8005.9	10494.1	9.2456	8.0059	10.4941	60	rho_direct	NA	
T2b3a1	4486.1	3159.5	5824.1	4.4861	3.1595	5.8241	29	rho_direct	NA	
T2b3a2	6445.7	4926.7	7978.9	6.4457	4.9267	7.9789	13	rho_direct	NA	
T2b3b	2585.4	0.0	7783.8	2.5854	0.0000	7.7838	2	rho_fallback_no_desc	NA	
T2b3c	10610.1	205.1	21660.1	10.6101	0.2051	21.6601	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b3d	3895.3	0.0	11819.6	3.8953	0.0000	11.8196	2	rho_fallback_no_desc	NA	
T2b3e	7891.7	0.0	18783.8	7.8917	0.0000	18.7838	3	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b4	10669.7	9499.0	11848.0	10.6697	9.4990	11.8480	46	rho_direct	NA	
T2b4_T152C	8851.4	7710.8	9999.6	8.8514	7.7108	9.9996	31	rho_direct	NA	
T2b4a	8386.5	6077.0	10737.3	8.3865	6.0770	10.7373	6	single_child_interpolation	NA	
T2b4a1	6103.3	2655.0	9626.6	6.1033	2.6550	9.6266	3	rho_fallback_no_desc	NA	
T2b4b	4334.4	925.4	7819.8	4.3344	0.9254	7.8198	3	rho_fallback_no_desc	NA	
T2b4c	5747.9	3807.5	7712.0	5.7479	3.8075	7.7120	5	rho_fallback_no_desc	NA	
T2b4d	5216.4	102.5	10500.5	5.2164	0.1025	10.5005	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b4e	11985.1	9299.9	14710.0	11.9851	9.2999	14.7100	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b4f	4334.4	2620.2	6067.7	4.3344	2.6202	6.0677	3	rho_fallback_no_desc	NA	
T2b4g	5216.4	102.5	10500.5	5.2164	0.1025	10.5005	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b4h	4334.4	2620.2	6067.7	4.3344	2.6202	6.0677	3	rho_fallback_no_desc	NA	
T2b4i	7891.7	2689.8	13259.3	7.8917	2.6898	13.2593	2	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b4j	3108.0	2085.5	4137.5	3.108	2.0855	4.1375	5	rho_fallback_no_desc	NA	
T2b5	7195.3	6250.1	8250.4	7.1953	6.2501	8.2504	11	single_child_interpolation	NA	
T2b5a	3597.7	3125.1	4125.2	3.5977	3.1251	4.1252	5	single_child_interpolation	NA	
T2b5a1	0.0	0.0	0.0	0.0	0.0000	0.0000	2	rho_fallback_no_desc	NA	
T2b6	6995.0	2053.8	12088.7	6.995	2.0538	12.0887	6	rho_fallback_no_desc	NA	
T2b6_T146C!	4140.9	1026.9	7965.7	4.141	1.0269	7.9657	3	single_child_interpolation	NA	
T2b6a	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T2b6b	1286.9	0.0	3842.7	1.2869	0.0000	3.8427	2	rho_fallback_no_desc	NA	
T2b7	11986.0	9783.4	14226.5	11.986	9.7834	14.2265	10	single_child_interpolation	NA	
T2b7a	10610.1	7066.6	14225.2	10.6101	7.0666	14.2252	9	rho_fallback_no_desc	NA	
T2b7a1	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	3	rho_fallback_no_desc	NA	
T2b7a2	2585.4	2585.4	2585.4	2.5854	2.5854	2.5854	2	rho_fallback_no_desc	NA	
T2b7a3	8567.3	1734.0	15685.2	8.5673	1.7340	15.6852	4	rho_fallback_no_desc	low	ci_exceeds_ancestor
T2b8	13370.5	0.0		13.3705	0.0000	NA	1	rho_fallback_no_desc	NA	
