tip_name	owner_core_subtree_id	appearing_baseml_subtree_ids	roles
KX456861	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456862	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456865	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456866	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456867	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456868	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456869	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456872	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456873	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456874	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456876	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456878	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456880	core_subtree_0031	"[""baseml_subtree_0031"", ""baseml_subtree_0032"", ""baseml_subtree_0077"", ""baseml_subtree_0080""]"	"[""core"", ""anchor"", ""anchor"", ""anchor""]"
KX456881	core_subtree_0044	"[""baseml_subtree_0044""]"	"[""core""]"
KX456882	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456884	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456885	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456886	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456888	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456889	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456890	core_subtree_0030	"[""baseml_subtree_0030""]"	"[""core""]"
KX456893	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
KX456894	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456895	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456896	core_subtree_0030	"[""baseml_subtree_0030""]"	"[""core""]"
KX456897	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456898	core_subtree_0030	"[""baseml_subtree_0030""]"	"[""core""]"
KX456899	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456901	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456902	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456905	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456906	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456909	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456910	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456911	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456912	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456915	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX456918	core_subtree_0045	"[""baseml_subtree_0045""]"	"[""core""]"
KX456919	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456922	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456923	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456924	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456925	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456927	core_subtree_0030	"[""baseml_subtree_0030""]"	"[""core""]"
KX456928	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456929	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456932	core_subtree_0012	"[""baseml_subtree_0012"", ""baseml_subtree_0086""]"	"[""core"", ""anchor""]"
KX456933	core_subtree_0065	"[""baseml_subtree_0065""]"	"[""core""]"
KX456938	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456939	core_subtree_0036	"[""baseml_subtree_0036""]"	"[""core""]"
KX456941	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456942	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456943	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456944	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
KX456945	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456946	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456947	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
KX456949	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
KX456951	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456953	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456954	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456955	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456956	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456957	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456959	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456960	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456962	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
KX456963	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456964	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
KX456971	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456972	core_subtree_0048	"[""baseml_subtree_0048""]"	"[""core""]"
KX456975	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456977	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
KX456978	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456979	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456980	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456982	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
KX456983	core_subtree_0055	"[""baseml_subtree_0055""]"	"[""core""]"
KX456984	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456985	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456986	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456987	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456988	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456990	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456991	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456992	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
KX456993	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456995	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456996	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456997	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
KX456998	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456999	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX457001	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457004	core_subtree_0048	"[""baseml_subtree_0048""]"	"[""core""]"
KX457009	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457011	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
KX457017	core_subtree_0031	"[""baseml_subtree_0031"", ""baseml_subtree_0032"", ""baseml_subtree_0077"", ""baseml_subtree_0080""]"	"[""core"", ""anchor"", ""anchor"", ""anchor""]"
KX457019	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457020	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX457021	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457023	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX457024	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX457026	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX457028	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
KX457029	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
KX457031	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
KX457032	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX457037	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457038	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457040	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX457043	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457044	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX457045	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457046	core_subtree_0036	"[""baseml_subtree_0036""]"	"[""core""]"
KX457047	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX457050	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457051	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457052	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457062	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457067	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX457068	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457069	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX457070	core_subtree_0031	"[""baseml_subtree_0031"", ""baseml_subtree_0032"", ""baseml_subtree_0077"", ""baseml_subtree_0080""]"	"[""core"", ""anchor"", ""anchor"", ""anchor""]"
KX457072	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX457073	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
KX457074	core_subtree_0006	"[""baseml_subtree_0006""]"	"[""core""]"
KX457077	core_subtree_0048	"[""baseml_subtree_0048""]"	"[""core""]"
KX457078	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
