Sample	Grouping	Group
HGDP01326	Corridor_NCS	Southern
HGDP01326	Sichuan_geographic_regions	Non_Sichuan
HGDP01326	Elevation_group	Low
HGDP01326	Language	Tibeto_Burman
GSRD003522A00_BB0_01	Corridor_and_key_regions	South_China
GSRD003522A00_BB0_01	Corridor_NCS	Southern
GSRD003522A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD003522A00_BB0_01	Elevation_group	Low
GSRD003522A00_BB0_01	Language	Tibeto_Burman
YN-395_BB1_01	Corridor_and_key_regions	South_China
YN-395_BB1_01	Corridor_NCS	Southern
YN-395_BB1_01	Sichuan_geographic_regions	Non_Sichuan
YN-395_BB1_01	Elevation_group	Middle
YN-395_BB1_01	Language	Tibeto_Burman
YN-420_BB0_00	Corridor_and_key_regions	South_China
YN-420_BB0_00	Corridor_NCS	Southern
YN-420_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-420_BB0_00	Elevation_group	Middle
YN-420_BB0_00	Language	Sinitic
E250104243_L01_8020	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104243_L01_8020	Corridor_NCS	Southern
E250104243_L01_8020	Sichuan_geographic_regions	Non_Sichuan
E250104243_L01_8020	Elevation_group	Middle
E250104243_L01_8020	Language	Tibeto_Burman
E250104293_L01_8036	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104293_L01_8036	Corridor_NCS	Southern
E250104293_L01_8036	Sichuan_geographic_regions	Non_Sichuan
E250104293_L01_8036	Elevation_group	Middle
E250104293_L01_8036	Language	Tibeto_Burman
023-0000-2744	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0000-2744	Corridor_NCS	Southern
023-0000-2744	Sichuan_geographic_regions	Non_Sichuan
023-0000-2744	Elevation_group	Low
023-0000-2744	Language	Sinitic
MPG-HNZ-142A	Corridor_and_key_regions	South_China
MPG-HNZ-142A	Corridor_NCS	Southern
MPG-HNZ-142A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-142A	Elevation_group	Low
MPG-HNZ-142A	Language	Tibeto_Burman
YN-115_BB1_01	Corridor_and_key_regions	Zang_Yi_Corridor_Core
YN-115_BB1_01	Corridor_NCS	Southern
YN-115_BB1_01	Sichuan_geographic_regions	Non_Sichuan
YN-115_BB1_01	Elevation_group	Middle
YN-115_BB1_01	Language	Tibeto_Burman
111-1695-5528	Corridor_and_key_regions	Zang_Yi_Corridor_Core
111-1695-5528	Corridor_NCS	Southern
111-1695-5528	Sichuan_geographic_regions	Non_Sichuan
111-1695-5528	Elevation_group	Middle
111-1695-5528	Language	Tibeto_Burman
111-1821-2001	Corridor_and_key_regions	South_China
111-1821-2001	Corridor_NCS	Southern
111-1821-2001	Sichuan_geographic_regions	Non_Sichuan
111-1821-2001	Elevation_group	Middle
111-1821-2001	Language	Sinitic
023-0001-8671	Corridor_and_key_regions	South_China
023-0001-8671	Corridor_NCS	Southern
023-0001-8671	Sichuan_geographic_regions	Non_Sichuan
023-0001-8671	Elevation_group	Low
023-0001-8671	Language	Tai_Kadai
Y5985	Corridor_and_key_regions	South_China
Y5985	Corridor_NCS	Southern
Y5985	Sichuan_geographic_regions	Non_Sichuan
Y5985	Elevation_group	Middle
Y5985	Language	Sinitic
023-0001-8846	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8846	Corridor_NCS	Southern
023-0001-8846	Sichuan_geographic_regions	Non_Sichuan
023-0001-8846	Elevation_group	Middle
023-0001-8846	Language	Tibeto_Burman
023-0001-8848	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8848	Corridor_NCS	Southern
023-0001-8848	Sichuan_geographic_regions	Non_Sichuan
023-0001-8848	Elevation_group	Middle
023-0001-8848	Language	Tibeto_Burman
023-0000-2523	Corridor_and_key_regions	Corridor_Periphery
023-0000-2523	Corridor_NCS	Southern
023-0000-2523	Sichuan_geographic_regions	Non_Sichuan
023-0000-2523	Elevation_group	Middle
023-0000-2523	Language	Sinitic
111-1195-6605	Corridor_and_key_regions	South_China
111-1195-6605	Corridor_NCS	Southern
111-1195-6605	Sichuan_geographic_regions	Non_Sichuan
111-1195-6605	Elevation_group	Middle
111-1195-6605	Language	Sinitic
111-1822-9368	Corridor_and_key_regions	Zang_Yi_Corridor_Core
111-1822-9368	Corridor_NCS	Southern
111-1822-9368	Sichuan_geographic_regions	Non_Sichuan
111-1822-9368	Elevation_group	Middle
111-1822-9368	Language	Sinitic
111-1642-3621	Corridor_and_key_regions	South_China
111-1642-3621	Corridor_NCS	Southern
111-1642-3621	Sichuan_geographic_regions	Non_Sichuan
111-1642-3621	Elevation_group	Middle
111-1642-3621	Language	Sinitic
111-1508-9712	Corridor_and_key_regions	South_China
111-1508-9712	Corridor_NCS	Southern
111-1508-9712	Sichuan_geographic_regions	Non_Sichuan
111-1508-9712	Elevation_group	Low
111-1508-9712	Language	Tibeto_Burman
111-1870-2458	Corridor_and_key_regions	South_China
111-1870-2458	Corridor_NCS	Southern
111-1870-2458	Sichuan_geographic_regions	Non_Sichuan
111-1870-2458	Elevation_group	Middle
111-1870-2458	Language	Sinitic
111-1379-9583	Corridor_and_key_regions	South_China
111-1379-9583	Corridor_NCS	Southern
111-1379-9583	Sichuan_geographic_regions	Non_Sichuan
111-1379-9583	Elevation_group	Middle
111-1379-9583	Language	Sinitic
E250102307_L01_8077	Corridor_and_key_regions	South_China
E250102307_L01_8077	Corridor_NCS	Southern
E250102307_L01_8077	Sichuan_geographic_regions	Non_Sichuan
E250102307_L01_8077	Elevation_group	Middle
E250102307_L01_8077	Language	Tai_Kadai
023-0001-8857	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8857	Corridor_NCS	Southern
023-0001-8857	Sichuan_geographic_regions	Non_Sichuan
023-0001-8857	Elevation_group	Middle
023-0001-8857	Language	Tibeto_Burman
111-1699-4152	Corridor_and_key_regions	South_China
111-1699-4152	Corridor_NCS	Southern
111-1699-4152	Sichuan_geographic_regions	Non_Sichuan
111-1699-4152	Elevation_group	Middle
111-1699-4152	Language	Sinitic
YN-027_BB0_00	Corridor_and_key_regions	Zang_Yi_Corridor_Core
YN-027_BB0_00	Corridor_NCS	Southern
YN-027_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-027_BB0_00	Elevation_group	Middle
YN-027_BB0_00	Language	Sinitic
GSRD012654A00_BB0_01	Corridor_and_key_regions	South_China
GSRD012654A00_BB0_01	Corridor_NCS	Southern
GSRD012654A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD012654A00_BB0_01	Elevation_group	Middle
GSRD012654A00_BB0_01	Language	Sinitic
GSRD012654A01_BB0_01	Corridor_and_key_regions	South_China
GSRD012654A01_BB0_01	Corridor_NCS	Southern
GSRD012654A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD012654A01_BB0_01	Elevation_group	Middle
GSRD012654A01_BB0_01	Language	Sinitic
GSRD009166A01_BB0_01	Corridor_and_key_regions	South_China
GSRD009166A01_BB0_01	Corridor_NCS	Southern
GSRD009166A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009166A01_BB0_01	Elevation_group	Middle
GSRD009166A01_BB0_01	Language	Sinitic
111-1844-8899	Corridor_and_key_regions	South_China
111-1844-8899	Corridor_NCS	Southern
111-1844-8899	Sichuan_geographic_regions	Non_Sichuan
111-1844-8899	Elevation_group	Middle
111-1844-8899	Language	Sinitic
111-1868-8158	Corridor_and_key_regions	South_China
111-1868-8158	Corridor_NCS	Southern
111-1868-8158	Sichuan_geographic_regions	Non_Sichuan
111-1868-8158	Elevation_group	Middle
111-1868-8158	Language	Sinitic
HG02367	Corridor_and_key_regions	South_China
HG02367	Corridor_NCS	Southern
HG02367	Sichuan_geographic_regions	Non_Sichuan
HG02367	Elevation_group	Low
HG02367	Language	Tai_Kadai
Y5778	Corridor_and_key_regions	South_China
Y5778	Corridor_NCS	Southern
Y5778	Sichuan_geographic_regions	Non_Sichuan
Y5778	Elevation_group	Middle
Y5778	Language	Sinitic
E250102278_L01_8039	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250102278_L01_8039	Corridor_NCS	Southern
E250102278_L01_8039	Sichuan_geographic_regions	Non_Sichuan
E250102278_L01_8039	Elevation_group	Low
E250102278_L01_8039	Language	Tibeto_Burman
023-0000-2540	Corridor_and_key_regions	South_China
023-0000-2540	Corridor_NCS	Southern
023-0000-2540	Sichuan_geographic_regions	Non_Sichuan
023-0000-2540	Elevation_group	Middle
023-0000-2540	Language	Sinitic
111-1692-2186	Corridor_and_key_regions	South_China
111-1692-2186	Corridor_NCS	Southern
111-1692-2186	Sichuan_geographic_regions	Non_Sichuan
111-1692-2186	Elevation_group	Middle
111-1692-2186	Language	Sinitic
023-0001-8834	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8834	Corridor_NCS	Southern
023-0001-8834	Sichuan_geographic_regions	Non_Sichuan
023-0001-8834	Elevation_group	Middle
023-0001-8834	Language	Tibeto_Burman
E250104243_L01_8030	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104243_L01_8030	Corridor_NCS	Southern
E250104243_L01_8030	Sichuan_geographic_regions	Non_Sichuan
E250104243_L01_8030	Elevation_group	Middle
E250104243_L01_8030	Language	Tibeto_Burman
E250104293_L01_8042	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104293_L01_8042	Corridor_NCS	Southern
E250104293_L01_8042	Sichuan_geographic_regions	Non_Sichuan
E250104293_L01_8042	Elevation_group	Middle
E250104293_L01_8042	Language	Tibeto_Burman
E250102276_L01_8059	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250102276_L01_8059	Corridor_NCS	Southern
E250102276_L01_8059	Sichuan_geographic_regions	Non_Sichuan
E250102276_L01_8059	Elevation_group	Low
E250102276_L01_8059	Language	Tibeto_Burman
E250102276_L01_8064	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250102276_L01_8064	Corridor_NCS	Southern
E250102276_L01_8064	Sichuan_geographic_regions	Non_Sichuan
E250102276_L01_8064	Elevation_group	Low
E250102276_L01_8064	Language	Tibeto_Burman
E250104213_L01_8089	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104213_L01_8089	Corridor_NCS	Southern
E250104213_L01_8089	Sichuan_geographic_regions	Non_Sichuan
E250104213_L01_8089	Elevation_group	Middle
E250104213_L01_8089	Language	Tibeto_Burman
E250104213_L01_8091	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104213_L01_8091	Corridor_NCS	Southern
E250104213_L01_8091	Sichuan_geographic_regions	Non_Sichuan
E250104213_L01_8091	Elevation_group	Middle
E250104213_L01_8091	Language	Tibeto_Burman
E250104213_L01_8092	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104213_L01_8092	Corridor_NCS	Southern
E250104213_L01_8092	Sichuan_geographic_regions	Non_Sichuan
E250104213_L01_8092	Elevation_group	Middle
E250104213_L01_8092	Language	Tibeto_Burman
E250104257_L01_8093	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104257_L01_8093	Corridor_NCS	Southern
E250104257_L01_8093	Sichuan_geographic_regions	Non_Sichuan
E250104257_L01_8093	Elevation_group	Middle
E250104257_L01_8093	Language	Tibeto_Burman
E250104257_L01_8094	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104257_L01_8094	Corridor_NCS	Southern
E250104257_L01_8094	Sichuan_geographic_regions	Non_Sichuan
E250104257_L01_8094	Elevation_group	Middle
E250104257_L01_8094	Language	Tibeto_Burman
E250104257_L01_8265	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104257_L01_8265	Corridor_NCS	Southern
E250104257_L01_8265	Sichuan_geographic_regions	Non_Sichuan
E250104257_L01_8265	Elevation_group	Middle
E250104257_L01_8265	Language	Tibeto_Burman
E250104257_L01_8096	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104257_L01_8096	Corridor_NCS	Southern
E250104257_L01_8096	Sichuan_geographic_regions	Non_Sichuan
E250104257_L01_8096	Elevation_group	Middle
E250104257_L01_8096	Language	Tibeto_Burman
E250104257_L01_8097	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104257_L01_8097	Corridor_NCS	Southern
E250104257_L01_8097	Sichuan_geographic_regions	Non_Sichuan
E250104257_L01_8097	Elevation_group	Middle
E250104257_L01_8097	Language	Tibeto_Burman
E250104257_L01_8098	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104257_L01_8098	Corridor_NCS	Southern
E250104257_L01_8098	Sichuan_geographic_regions	Non_Sichuan
E250104257_L01_8098	Elevation_group	Middle
E250104257_L01_8098	Language	Tibeto_Burman
E250104257_L01_8099	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104257_L01_8099	Corridor_NCS	Southern
E250104257_L01_8099	Sichuan_geographic_regions	Non_Sichuan
E250104257_L01_8099	Elevation_group	Middle
E250104257_L01_8099	Language	Tibeto_Burman
111-1770-5894	Corridor_and_key_regions	South_China
111-1770-5894	Corridor_NCS	Southern
111-1770-5894	Sichuan_geographic_regions	Non_Sichuan
111-1770-5894	Elevation_group	Low
111-1770-5894	Language	Sinitic
Y5920	Corridor_and_key_regions	South_China
Y5920	Corridor_NCS	Southern
Y5920	Sichuan_geographic_regions	Non_Sichuan
Y5920	Elevation_group	Low
Y5920	Language	Austroasiatic
YN-065_BB0_00	Corridor_and_key_regions	Zang_Yi_Corridor_Core
YN-065_BB0_00	Corridor_NCS	Southern
YN-065_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-065_BB0_00	Elevation_group	Middle
YN-065_BB0_00	Language	Sinitic
E250102307_L01_8084	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250102307_L01_8084	Corridor_NCS	Southern
E250102307_L01_8084	Sichuan_geographic_regions	Non_Sichuan
E250102307_L01_8084	Elevation_group	Low
E250102307_L01_8084	Language	Austroasiatic
E250102307_L01_8087	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250102307_L01_8087	Corridor_NCS	Southern
E250102307_L01_8087	Sichuan_geographic_regions	Non_Sichuan
E250102307_L01_8087	Elevation_group	Low
E250102307_L01_8087	Language	Austroasiatic
E250104291_L01_8089	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104291_L01_8089	Corridor_NCS	Southern
E250104291_L01_8089	Sichuan_geographic_regions	Non_Sichuan
E250104291_L01_8089	Elevation_group	Low
E250104291_L01_8089	Language	Austroasiatic
E250104291_L01_8098	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104291_L01_8098	Corridor_NCS	Southern
E250104291_L01_8098	Sichuan_geographic_regions	Non_Sichuan
E250104291_L01_8098	Elevation_group	Low
E250104291_L01_8098	Language	Austroasiatic
023-0001-8958	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8958	Corridor_NCS	Southern
023-0001-8958	Sichuan_geographic_regions	Non_Sichuan
023-0001-8958	Elevation_group	Low
023-0001-8958	Language	Tai_Kadai
023-0001-8759	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8759	Corridor_NCS	Southern
023-0001-8759	Sichuan_geographic_regions	Non_Sichuan
023-0001-8759	Elevation_group	Middle
023-0001-8759	Language	Tibeto_Burman
023-0001-8767	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8767	Corridor_NCS	Southern
023-0001-8767	Sichuan_geographic_regions	Non_Sichuan
023-0001-8767	Elevation_group	Middle
023-0001-8767	Language	Tibeto_Burman
111-1761-3304	Corridor_and_key_regions	Zang_Yi_Corridor_Core
111-1761-3304	Corridor_NCS	Southern
111-1761-3304	Sichuan_geographic_regions	Non_Sichuan
111-1761-3304	Elevation_group	Middle
111-1761-3304	Language	Tibeto_Burman
111-1868-3405	Corridor_and_key_regions	South_China
111-1868-3405	Corridor_NCS	Southern
111-1868-3405	Sichuan_geographic_regions	Non_Sichuan
111-1868-3405	Elevation_group	Middle
111-1868-3405	Language	Sinitic
YN-145_BB0_00	Corridor_and_key_regions	South_China
YN-145_BB0_00	Corridor_NCS	Southern
YN-145_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-145_BB0_00	Elevation_group	Middle
YN-145_BB0_00	Language	Sinitic
E250104207_L01_8068	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104207_L01_8068	Corridor_NCS	Southern
E250104207_L01_8068	Sichuan_geographic_regions	Non_Sichuan
E250104207_L01_8068	Elevation_group	Low
E250104207_L01_8068	Language	Tibeto_Burman
023-0001-8831	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8831	Corridor_NCS	Southern
023-0001-8831	Sichuan_geographic_regions	Non_Sichuan
023-0001-8831	Elevation_group	Middle
023-0001-8831	Language	Tibeto_Burman
023-0001-8844	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8844	Corridor_NCS	Southern
023-0001-8844	Sichuan_geographic_regions	Non_Sichuan
023-0001-8844	Elevation_group	Middle
023-0001-8844	Language	Tibeto_Burman
GSRD009645A01_BB0_01	Corridor_and_key_regions	Zang_Yi_Corridor_Core
GSRD009645A01_BB0_01	Corridor_NCS	Southern
GSRD009645A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009645A01_BB0_01	Elevation_group	Low
GSRD009645A01_BB0_01	Language	Tibeto_Burman
023-0001-8889	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8889	Corridor_NCS	Southern
023-0001-8889	Sichuan_geographic_regions	Non_Sichuan
023-0001-8889	Elevation_group	High
023-0001-8889	Language	Tibeto_Burman
111-1917-7378	Corridor_and_key_regions	South_China
111-1917-7378	Corridor_NCS	Southern
111-1917-7378	Sichuan_geographic_regions	Non_Sichuan
111-1917-7378	Elevation_group	Middle
111-1917-7378	Language	Sinitic
023-0001-8745	Corridor_and_key_regions	South_China
023-0001-8745	Corridor_NCS	Southern
023-0001-8745	Sichuan_geographic_regions	Non_Sichuan
023-0001-8745	Elevation_group	Middle
023-0001-8745	Language	Tibeto_Burman
E250104293_L01_8038	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104293_L01_8038	Corridor_NCS	Southern
E250104293_L01_8038	Sichuan_geographic_regions	Non_Sichuan
E250104293_L01_8038	Elevation_group	Middle
E250104293_L01_8038	Language	Tibeto_Burman
111-1911-1891	Corridor_and_key_regions	South_China
111-1911-1891	Corridor_NCS	Southern
111-1911-1891	Sichuan_geographic_regions	Non_Sichuan
111-1911-1891	Elevation_group	Middle
111-1911-1891	Language	Sinitic
111-1863-1086	Corridor_and_key_regions	South_China
111-1863-1086	Corridor_NCS	Southern
111-1863-1086	Sichuan_geographic_regions	Non_Sichuan
111-1863-1086	Elevation_group	Middle
111-1863-1086	Language	Sinitic
E250100842_L01_8070	Corridor_and_key_regions	South_China
E250100842_L01_8070	Corridor_NCS	Southern
E250100842_L01_8070	Sichuan_geographic_regions	Non_Sichuan
E250100842_L01_8070	Elevation_group	Low
E250100842_L01_8070	Language	Tibeto_Burman
E250104250_L01_8074	Corridor_and_key_regions	South_China
E250104250_L01_8074	Corridor_NCS	Southern
E250104250_L01_8074	Sichuan_geographic_regions	Non_Sichuan
E250104250_L01_8074	Elevation_group	Low
E250104250_L01_8074	Language	Tibeto_Burman
E250104250_L01_8077	Corridor_and_key_regions	South_China
E250104250_L01_8077	Corridor_NCS	Southern
E250104250_L01_8077	Sichuan_geographic_regions	Non_Sichuan
E250104250_L01_8077	Elevation_group	Low
E250104250_L01_8077	Language	Tibeto_Burman
E250104250_L01_8082	Corridor_and_key_regions	South_China
E250104250_L01_8082	Corridor_NCS	Southern
E250104250_L01_8082	Sichuan_geographic_regions	Non_Sichuan
E250104250_L01_8082	Elevation_group	Low
E250104250_L01_8082	Language	Tibeto_Burman
E250104250_L01_8085	Corridor_and_key_regions	South_China
E250104250_L01_8085	Corridor_NCS	Southern
E250104250_L01_8085	Sichuan_geographic_regions	Non_Sichuan
E250104250_L01_8085	Elevation_group	Low
E250104250_L01_8085	Language	Tibeto_Burman
E250106965_L01_8087	Corridor_and_key_regions	South_China
E250106965_L01_8087	Corridor_NCS	Southern
E250106965_L01_8087	Sichuan_geographic_regions	Non_Sichuan
E250106965_L01_8087	Elevation_group	Low
E250106965_L01_8087	Language	Tibeto_Burman
GSRD009167A01_BB0_01	Corridor_and_key_regions	Zang_Yi_Corridor_Core
GSRD009167A01_BB0_01	Corridor_NCS	Southern
GSRD009167A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009167A01_BB0_01	Elevation_group	Middle
GSRD009167A01_BB0_01	Language	Tibeto_Burman
GSRD009167A00_BB0_01	Corridor_and_key_regions	Zang_Yi_Corridor_Core
GSRD009167A00_BB0_01	Corridor_NCS	Southern
GSRD009167A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009167A00_BB0_01	Elevation_group	Middle
GSRD009167A00_BB0_01	Language	Tibeto_Burman
MPG-HNZ-062A	Corridor_and_key_regions	South_China
MPG-HNZ-062A	Corridor_NCS	Southern
MPG-HNZ-062A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-062A	Elevation_group	Middle
MPG-HNZ-062A	Language	Tibeto_Burman
MPG-HNZ-052A	Corridor_and_key_regions	South_China
MPG-HNZ-052A	Corridor_NCS	Southern
