draw	time	log_ne
92	15200.00000	10.12145
92	15400.00000	9.76359
92	15600.00000	9.76359
92	15800.00000	9.76359
92	16000.00000	9.76359
92	16200.00000	9.76359
92	16400.00000	10.01260
92	16600.00000	10.01260
92	16800.00000	10.01260
92	17000.00000	10.01260
92	17200.00000	10.01260
92	17400.00000	9.40813
92	17600.00000	9.40813
92	17800.00000	9.40813
92	18000.00000	9.40813
92	18200.00000	9.40813
92	18400.00000	9.16727
92	18600.00000	9.16727
92	18800.00000	9.16727
92	19000.00000	9.16727
92	19200.00000	9.16727
92	19400.00000	8.90964
92	19600.00000	8.90964
92	19800.00000	8.90964
92	20000.00000	8.90964
93	0.00000	10.82965
93	200.00000	10.82965
93	400.00000	10.82965
93	600.00000	10.82965
93	800.00000	10.82965
93	1000.00000	11.33956
93	1200.00000	11.33956
93	1400.00000	11.33956
93	1600.00000	11.33956
93	1800.00000	11.33956
93	2000.00000	10.81090
93	2200.00000	10.81090
93	2400.00000	10.81090
93	2600.00000	10.81090
93	2800.00000	10.81090
93	3000.00000	10.23994
93	3200.00000	10.23994
93	3400.00000	10.23994
93	3600.00000	10.23994
93	3800.00000	10.23994
93	4000.00000	10.33799
93	4200.00000	10.33799
93	4400.00000	10.33799
93	4600.00000	10.33799
93	4800.00000	10.33799
93	5000.00000	10.08873
93	5200.00000	10.08873
93	5400.00000	10.08873
93	5600.00000	10.08873
93	5800.00000	9.75556
93	6000.00000	9.75556
93	6200.00000	9.75556
93	6400.00000	9.75556
93	6600.00000	9.75556
93	6800.00000	10.16485
93	7000.00000	10.16485
93	7200.00000	10.16485
93	7400.00000	10.16485
93	7600.00000	10.16485
93	7800.00000	9.72649
93	8000.00000	9.72649
93	8200.00000	9.72649
93	8400.00000	9.72649
93	8600.00000	9.72649
93	8800.00000	9.64730
93	9000.00000	9.64730
93	9200.00000	9.64730
93	9400.00000	9.64730
93	9600.00000	9.64730
93	9800.00000	9.63212
93	10000.00000	9.63212
93	10200.00000	9.63212
93	10400.00000	9.63212
93	10600.00000	10.03497
93	10800.00000	10.03497
93	11000.00000	10.03497
93	11200.00000	10.03497
93	11400.00000	10.03497
93	11600.00000	9.47003
93	11800.00000	9.47003
93	12000.00000	9.47003
93	12200.00000	9.47003
93	12400.00000	9.47003
93	12600.00000	9.78573
93	12800.00000	9.78573
93	13000.00000	9.78573
93	13200.00000	9.78573
93	13400.00000	9.78573
93	13600.00000	9.91987
93	13800.00000	9.91987
93	14000.00000	9.91987
93	14200.00000	9.91987
93	14400.00000	9.91987
93	14600.00000	9.39080
93	14800.00000	9.39080
93	15000.00000	9.39080
93	15200.00000	9.39080
93	15400.00000	9.21160
93	15600.00000	9.21160
93	15800.00000	9.21160
93	16000.00000	9.21160
93	16200.00000	9.21160
93	16400.00000	8.99279
93	16600.00000	8.99279
93	16800.00000	8.99279
93	17000.00000	8.99279
93	17200.00000	8.99279
93	17400.00000	9.08116
93	17600.00000	9.08116
93	17800.00000	9.08116
93	18000.00000	9.08116
93	18200.00000	9.08116
93	18400.00000	8.92551
93	18600.00000	8.92551
93	18800.00000	8.92551
93	19000.00000	8.92551
93	19200.00000	8.92551
93	19400.00000	8.63175
93	19600.00000	8.63175
93	19800.00000	8.63175
93	20000.00000	8.63175
94	0.00000	10.95534
94	200.00000	10.95534
94	400.00000	10.95534
94	600.00000	10.95534
94	800.00000	10.95534
94	1000.00000	11.72383
94	1200.00000	11.72383
94	1400.00000	11.72383
94	1600.00000	11.72383
94	1800.00000	11.72383
94	2000.00000	10.74553
94	2200.00000	10.74553
94	2400.00000	10.74553
94	2600.00000	10.74553
94	2800.00000	10.74553
94	3000.00000	10.28382
94	3200.00000	10.28382
94	3400.00000	10.28382
94	3600.00000	10.28382
94	3800.00000	10.28382
94	4000.00000	10.71340
94	4200.00000	10.71340
94	4400.00000	10.71340
94	4600.00000	10.71340
94	4800.00000	10.71340
94	5000.00000	9.86413
94	5200.00000	9.86413
94	5400.00000	9.86413
94	5600.00000	9.86413
94	5800.00000	9.40436
94	6000.00000	9.40436
94	6200.00000	9.40436
94	6400.00000	9.40436
94	6600.00000	9.40436
94	6800.00000	10.38698
94	7000.00000	10.38698
94	7200.00000	10.38698
94	7400.00000	10.38698
94	7600.00000	10.38698
94	7800.00000	9.28864
94	8000.00000	9.28864
94	8200.00000	9.28864
94	8400.00000	9.28864
94	8600.00000	9.28864
94	8800.00000	9.23889
94	9000.00000	9.23889
94	9200.00000	9.23889
94	9400.00000	9.23889
94	9600.00000	9.23889
94	9800.00000	9.99799
94	10000.00000	9.99799
94	10200.00000	9.99799
94	10400.00000	9.99799
94	10600.00000	10.38559
94	10800.00000	10.38559
94	11000.00000	10.38559
94	11200.00000	10.38559
94	11400.00000	10.38559
94	11600.00000	9.96274
94	11800.00000	9.96274
94	12000.00000	9.96274
94	12200.00000	9.96274
94	12400.00000	9.96274
94	12600.00000	9.95379
94	12800.00000	9.95379
94	13000.00000	9.95379
94	13200.00000	9.95379
94	13400.00000	9.95379
94	13600.00000	10.52292
94	13800.00000	10.52292
94	14000.00000	10.52292
94	14200.00000	10.52292
94	14400.00000	10.52292
94	14600.00000	10.71939
94	14800.00000	10.71939
94	15000.00000	10.71939
94	15200.00000	10.71939
94	15400.00000	9.21754
94	15600.00000	9.21754
94	15800.00000	9.21754
94	16000.00000	9.21754
94	16200.00000	9.21754
94	16400.00000	8.97119
94	16600.00000	8.97119
94	16800.00000	8.97119
94	17000.00000	8.97119
94	17200.00000	8.97119
94	17400.00000	8.95337
94	17600.00000	8.95337
94	17800.00000	8.95337
94	18000.00000	8.95337
94	18200.00000	8.95337
94	18400.00000	9.24901
94	18600.00000	9.24901
94	18800.00000	9.24901
94	19000.00000	9.24901
94	19200.00000	9.24901
94	19400.00000	8.35502
94	19600.00000	8.35502
94	19800.00000	8.35502
94	20000.00000	8.35502
95	0.00000	10.81884
95	200.00000	10.81884
95	400.00000	10.81884
95	600.00000	10.81884
95	800.00000	10.81884
95	1000.00000	11.32699
95	1200.00000	11.32699
95	1400.00000	11.32699
95	1600.00000	11.32699
95	1800.00000	11.32699
95	2000.00000	11.03334
95	2200.00000	11.03334
95	2400.00000	11.03334
95	2600.00000	11.03334
95	2800.00000	11.03334
95	3000.00000	10.05896
95	3200.00000	10.05896
95	3400.00000	10.05896
95	3600.00000	10.05896
95	3800.00000	10.05896
95	4000.00000	10.85172
95	4200.00000	10.85172
95	4400.00000	10.85172
95	4600.00000	10.85172
95	4800.00000	10.85172
95	5000.00000	9.87722
95	5200.00000	9.87722
95	5400.00000	9.87722
